MMSI,Timestamp,Distance(km),Speed(km/h)
228000000,27/01/2025 14:29:01,94.16752293668893,5650.051376201335
228000000,27/01/2025 14:29:08,94.1523974586246,5649.143847517476
228000000,27/01/2025 14:29:13,94.13024223525233,5647.814534115139
228000000,27/01/2025 14:29:18,94.13441361920945,5648.064817152567
228000000,27/01/2025 14:29:19,94.11867725548225,5647.120635328935
228000000,27/01/2025 14:29:29,94.10146270612594,5646.087762367557
228000000,27/01/2025 14:29:31,94.08252672697957,5644.951603618774
228000000,27/01/2025 14:29:39,94.07203289527682,5644.321973716609
228000000,27/01/2025 14:29:44,94.05326737729568,5643.196042637741
228000000,27/01/2025 14:29:49,94.05834718579978,5643.500831147987
228000000,27/01/2025 14:29:49,94.03916139960886,5642.349683976531
228000000,27/01/2025 14:29:58,94.02562738079446,5641.5376428476675
228000000,27/01/2025 14:30:01,94.00725855460088,5640.435513276053
228000000,27/01/2025 14:30:18,93.98414399660439,5639.048639796263
228000000,27/01/2025 14:30:19,93.9712156709744,5638.272940258465
228000000,27/01/2025 14:30:29,93.9628871244401,5637.773227466406
228000000,27/01/2025 14:30:31,93.94994569853978,5636.996741912387
228000000,27/01/2025 14:30:39,93.94438353684764,5636.663012210858
228000000,27/01/2025 14:30:44,93.93385621140132,5636.0313726840795
228000000,27/01/2025 14:30:49,93.93433340106169,5636.060004063702
228000000,27/01/2025 14:30:49,93.93156715543759,5635.894029326256
228000000,27/01/2025 14:30:58,93.92863520688526,5635.718112413116
228000000,27/01/2025 14:31:01,93.9249485779607,5635.496914677642
228000000,27/01/2025 14:31:08,93.92683935299429,5635.610361179658
228000000,27/01/2025 14:31:13,93.92389664882106,5635.4337989292635
228000000,27/01/2025 14:31:18,93.92871245409094,5635.722747245457
228000000,27/01/2025 14:31:19,93.92857497615641,5635.714498569385
228000000,27/01/2025 14:31:29,93.93621739327034,5636.173043596221
228000000,27/01/2025 14:31:31,93.93724294878669,5636.2345769272015
228000000,27/01/2025 14:31:39,93.94575150373576,5636.745090224146
228000000,27/01/2025 14:31:47,93.95277070335746,5637.166242201448
228000000,27/01/2025 14:31:49,93.95899388324524,5637.539632994714
228000000,27/01/2025 14:31:57,93.96817401555715,5638.090440933429
228000000,27/01/2025 14:31:58,93.97411791138144,5638.4470746828865
228000000,27/01/2025 14:32:07,93.98402742215296,5639.041645329178
228000000,27/01/2025 14:32:08,93.99014620338718,5639.408772203231
228000000,27/01/2025 14:32:17,94.00044315043901,5640.026589026341
228000000,27/01/2025 14:32:18,94.00867890869459,5640.520734521676
228000000,27/01/2025 14:32:28,94.02041498861114,5641.224899316669
228000000,27/01/2025 14:32:29,94.02868138610758,5641.720883166455
228000000,27/01/2025 14:32:37,94.03839900659052,5642.303940395432
228000000,27/01/2025 14:32:39,94.0450976156799,5642.705856940794
228000000,27/01/2025 14:32:47,94.05612474876506,5643.367484925903
228000000,27/01/2025 14:32:49,94.06283734158181,5643.770240494909
228000000,27/01/2025 14:32:57,94.07354198101609,5644.412518860966
228000000,27/01/2025 14:32:58,94.0796556166496,5644.779336998976
228000000,27/01/2025 14:33:07,94.09035303927644,5645.4211823565865
228000000,27/01/2025 14:33:08,94.09675580705567,5645.805348423341
228000000,27/01/2025 14:33:17,94.10778097972383,5646.466858783429
228000000,27/01/2025 14:33:18,94.11507867800225,5646.904720680135
228000000,27/01/2025 14:33:28,94.12713764823862,5647.628258894317
228000000,27/01/2025 14:33:29,94.13419516304363,5648.051709782618
228000000,27/01/2025 14:33:37,94.1437943917204,5648.6276635032245
228000000,27/01/2025 14:33:39,94.15026892801554,5649.016135680932
228000000,27/01/2025 14:33:47,94.16165864547172,5649.699518728303
228000000,27/01/2025 14:33:49,94.16963088250726,5650.177852950436
228000000,27/01/2025 14:33:57,94.17911968359262,5650.7471810155575
228000000,27/01/2025 14:33:58,94.18651107458513,5651.190664475108
228000000,27/01/2025 14:34:06,94.19584212530205,5651.750527518123
228000000,27/01/2025 14:34:08,94.20283478804777,5652.170087282866
228000000,27/01/2025 14:34:17,94.2142161001519,5652.852966009114
228000000,27/01/2025 14:34:18,94.21977850139137,5653.1867100834825
228000000,27/01/2025 14:34:28,94.23165614206258,5653.899368523755
228000000,27/01/2025 14:34:29,94.23832187169269,5654.299312301561
228000000,27/01/2025 14:34:37,94.24802500538689,5654.881500323214
228000000,27/01/2025 14:34:39,94.25428154716644,5655.256892829987
228000000,27/01/2025 14:34:47,94.26513258772977,5655.907955263786
228000000,27/01/2025 14:34:49,94.2712276924713,5656.273661548278
228000000,27/01/2025 14:34:57,94.2822125841264,5656.932755047584
228000000,27/01/2025 14:34:59,94.2889123207753,5657.3347392465175
228000000,27/01/2025 14:35:06,94.29913484956604,5657.948090973963
228000000,27/01/2025 14:35:09,94.3047718644139,5658.286311864834
228000000,27/01/2025 14:35:17,94.31681332542358,5659.008799525415
228000000,27/01/2025 14:35:19,94.32439054648216,5659.46343278893
228000000,27/01/2025 14:35:28,94.33660294140826,5660.1961764844955
228000000,27/01/2025 14:35:29,94.34254501771034,5660.55270106262
228000000,27/01/2025 14:35:38,94.35362742573874,5661.217645544324
228000000,27/01/2025 14:35:39,94.36014026857748,5661.608416114649
228000000,27/01/2025 14:35:47,94.37000054054495,5662.200032432697
228000000,27/01/2025 14:35:49,94.37600523289551,5662.56031397373
228000000,27/01/2025 14:35:57,94.3867143928439,5663.202863570634
228000000,27/01/2025 14:35:59,94.39387529441994,5663.632517665196
228000000,27/01/2025 14:36:06,94.40388564257522,5664.233138554513
228000000,27/01/2025 14:36:09,94.40954591837948,5664.5727551027685
228000000,27/01/2025 14:36:16,94.42051205428268,5665.230723256961
228000000,27/01/2025 14:36:19,94.42694207622414,5665.616524573448
228000000,27/01/2025 14:36:28,94.43999044180694,5666.399426508417
228000000,27/01/2025 14:36:29,94.44559617097386,5666.735770258431
228000000,27/01/2025 14:36:38,94.45667648291604,5667.400588974962
228000000,27/01/2025 14:36:39,94.46243684761339,5667.746210856803
228000000,27/01/2025 14:36:47,94.47206882913788,5668.324129748273
228000000,27/01/2025 14:36:49,94.47773686257837,5668.664211754703
228000000,27/01/2025 14:36:57,94.48867186894176,5669.320312136506
228000000,27/01/2025 14:36:59,94.49644078004654,5669.786446802793
228000000,27/01/2025 14:37:06,94.50617895531998,5670.370737319199
228000000,27/01/2025 14:37:09,94.5126338764271,5670.758032585626
228000000,27/01/2025 14:37:16,94.52338777988035,5671.403266792821
228000000,27/01/2025 14:37:19,94.53073039816908,5671.843823890145
228000000,27/01/2025 14:37:28,94.54364018557227,5672.618411134336
228000000,27/01/2025 14:37:29,94.55102913878638,5673.061748327183
228000000,27/01/2025 14:37:38,94.56195681162028,5673.717408697216
228000000,27/01/2025 14:37:39,94.56846500354257,5674.107900212554
228000000,27/01/2025 14:37:47,94.57792136244929,5674.675281746958
228000000,27/01/2025 14:37:49,94.58331268481851,5674.99876108911
228000000,27/01/2025 14:37:57,94.59395652328301,5675.637391396981
228000000,27/01/2025 14:37:59,94.60129132783442,5676.077479670065
228000000,27/01/2025 14:38:06,94.61115939225358,5676.669563535215
228000000,27/01/2025 14:38:09,94.61658600608699,5676.99516036522
228000000,27/01/2025 14:38:16,94.62736357261042,5677.641814356625
228000000,27/01/2025 14:38:19,94.63456644572292,5678.073986743376
228000000,27/01/2025 14:38:28,94.64796882101234,5678.878129260741
228000000,27/01/2025 14:38:29,94.65385844178084,5679.231506506851
228000000,27/01/2025 14:38:38,94.66469053331527,5679.881431998916
228000000,27/01/2025 14:38:39,94.6709106122106,5680.254636732637
228000000,27/01/2025 14:38:47,94.68072699595359,5680.8436197572155
228000000,27/01/2025 14:38:49,94.68675270548871,5681.205162329323
228000000,27/01/2025 14:38:57,94.69811203442204,5681.886722065323
228000000,27/01/2025 14:38:59,94.70467950413395,5682.280770248037
228000000,27/01/2025 14:39:08,94.71712289184363,5683.0273735106175
228000000,27/01/2025 14:39:09,94.72281061584205,5683.368636950523
228000000,27/01/2025 14:39:16,94.7315345747499,5683.892074484994
228000000,27/01/2025 14:39:19,94.73850694450033,5684.31041667002
228000000,27/01/2025 14:39:28,94.75190713440968,5685.11442806458
228000000,27/01/2025 14:39:29,94.7581176182481,5685.487057094886
228000000,27/01/2025 14:39:38,94.77493339996565,5686.496003997939
228000000,27/01/2025 14:39:49,94.79219325663964,5687.531595398378
228000000,27/01/2025 14:39:57,94.80218097000638,5688.130858200383
228000000,27/01/2025 14:39:59,94.80854482483046,5688.512689489828
228000000,27/01/2025 14:40:08,94.82090744059842,5689.254446435905
228000000,27/01/2025 14:40:09,94.82657461434029,5689.594476860418
228000000,27/01/2025 14:40:16,94.83564350542282,5690.13861032537
228000000,27/01/2025 14:40:19,94.8424209758845,5690.545258553069
228000000,27/01/2025 14:40:28,94.85606095637796,5691.363657382678
228000000,27/01/2025 14:40:29,94.86164687554677,5691.698812532806
228000000,27/01/2025 14:40:36,94.87093425564892,5692.256055338935
228000000,27/01/2025 14:40:49,94.89527365080934,5693.716419048561
228000000,27/01/2025 14:40:57,94.90571490390033,5694.34289423402
228000000,27/01/2025 14:40:59,94.91212280642918,5694.727368385751
228000000,27/01/2025 14:41:08,94.9244961685646,5695.469770113877
228000000,27/01/2025 14:41:09,94.93003690106147,5695.802214063689
228000000,27/01/2025 14:41:18,94.9411897014753,5696.471382088518
228000000,27/01/2025 14:41:19,94.94777888990777,5696.866733394466
228000000,27/01/2025 14:41:27,94.95899914672013,5697.539948803208
228000000,27/01/2025 14:41:29,94.96514461460485,5697.908676876291
228000000,27/01/2025 14:41:36,94.97438672344634,5698.463203406781
228000000,27/01/2025 14:41:38,94.9795164813068,5698.770988878408
228000000,27/01/2025 14:41:48,94.99289993735525,5699.5739962413145
228000000,27/01/2025 14:41:48,94.99814632633469,5699.888779580082
228000000,27/01/2025 14:41:57,95.0079256672206,5700.475540033236
228000000,27/01/2025 14:41:59,95.01470620731837,5700.882372439102
228000000,27/01/2025 14:42:08,95.0270310141844,5701.621860851064
228000000,27/01/2025 14:42:09,95.03303861240366,5701.982316744219
228000000,27/01/2025 14:42:18,95.04426879057516,5702.6561274345095
228000000,27/01/2025 14:42:19,95.05125560932298,5703.075336559379
228000000,27/01/2025 14:42:27,95.06138471230257,5703.683082738155
228000000,27/01/2025 14:42:29,95.06732259086087,5704.039355451652
228000000,27/01/2025 14:42:36,95.079029856432,5704.74179138592
228000000,27/01/2025 14:42:38,95.0842298019636,5705.053788117816
228000000,27/01/2025 14:42:48,95.10383589369266,5706.23015362156
228000000,27/01/2025 14:42:59,95.13347475384249,5708.00848523055
228000000,27/01/2025 14:43:08,95.15820185891941,5709.492111535164
228000000,27/01/2025 14:43:09,95.16400644178547,5709.840386507129
228000000,27/01/2025 14:43:18,95.18682850258652,5711.209710155192
228000000,27/01/2025 14:43:18,95.19256637164126,5711.553982298476
228000000,27/01/2025 14:43:27,95.22386035200913,5713.431621120548
228000000,27/01/2025 14:43:29,95.23046288314355,5713.827772988613
228000000,27/01/2025 14:43:36,95.25551847397242,5715.331108438345
228000000,27/01/2025 14:43:38,95.26064458432305,5715.638675059383
228000000,27/01/2025 14:43:48,95.29710457445486,5717.826274467292
